job_id,resource_id,score
466,963,0.47736079
466,642,0.42630175
466,193,0.40925777
466,354,0.504264
466,423,0.2819298
466,940,0.4364197
466,89,0.36245692
466,894,0.11938516
466,606,0.26364714
466,395,0.30608946
466,674,0.27986452
466,53,0.49338785
466,668,0.31699145
466,822,0.36642003
466,450,0.3581072
889,175,0.27889708
889,1,0.26229542
889,95,0.16149005
889,400,0.3896153
889,379,0.47528458
889,156,0.1798557
889,436,0.39505935
889,624,0.43650857
889,621,0.30916917
889,460,0.3936385
889,886,0.316476
889,108,0.4122963
889,591,0.364308
889,298,0.27539784
889,459,0.30635005
889,739,0.2938971
889,704,0.25785986
889,647,0.20735854
889,855,0.3482777
889,143,0.3227651
889,178,0.37699434
889,819,0.37018374
889,571,0.37776053
889,352,0.33777198
889,857,0.3702801
889,330,0.32307154
889,428,0.2691481
889,895,0.3720023
889,927,0.3182522
889,889,0.3579387
889,790,0.3403324
889,685,0.35814792
889,769,0.3371253
889,380,0.23179442
889,526,0.22754714
889,318,0.41716942
889,348,0.30135888
889,80,0.36442316
889,856,0.39275596
889,680,0.28678232
889,729,0.3498546
889,195,0.352008
889,900,0.46423107
889,774,0.4023763
889,938,0.25923744
889,638,0.3285335
889,650,0.26379067
889,749,0.27307093
889,140,0.18289475
889,579,0.3496108
889,236,0.30287445
889,793,0.4444305
889,626,0.35744283
889,785,0.35755858
889,6,0.2573158
889,340,0.38518766
889,492,0.3059336
889,802,0.49334475
889,847,0.29056576
889,443,0.386582
889,890,0.2790287
889,630,0.45726728
889,563,0.4452211
889,586,0.39080018
889,698,0.3929286
889,786,0.4757887
889,820,0.41397148
889,309,0.44267055
889,691,0.2599507
889,772,0.14498554
889,849,0.34905097
889,776,0.34391814
889,671,0.18500614
889,342,0.31370625
889,504,0.39731884
889,391,0.31153196
889,92,0.31147704
889,581,0.3756856
889,49,0.18302807
889,557,0.5018996
889,162,0.24508533
889,848,0.38668478
889,288,0.27931407
889,778,0.40314096
889,902,0.30680692
889,963,0.53679997
889,642,0.4916983
889,193,0.34665388
889,354,0.49736542
889,423,0.24905808
889,940,0.38327974
889,89,0.2958057
889,894,0.07707195
889,606,0.19460791
889,395,0.32916704
889,674,0.2682016
889,53,0.5873672
889,668,0.26931208
889,822,0.3022725
889,450,0.35363406
135,175,0.34948546
135,1,0.32715374
135,95,0.19785632
135,400,0.23642106
135,379,0.2683409
135,156,0.20540181
135,436,0.24538127
135,624,0.3200938
135,621,0.34380445
135,460,0.37678796
135,886,0.3447143
135,108,0.45010936
135,591,0.38294232
135,298,0.29144934
135,459,0.36159962
135,739,0.10238421
135,704,0.070968375
135,647,0.21601817
135,855,0.30212772
135,143,0.26831335
135,178,0.18456763
135,819,0.33227223
135,571,0.29600906
135,352,0.19949484
135,857,0.3790357
135,330,0.2521729
135,428,0.20792536
135,895,0.30247355
135,927,0.31129834
135,889,0.3690974
135,790,0.18477468
135,685,0.35791457
135,769,0.27273688
135,380,0.37697732
135,526,0.3275106
135,318,0.29854247
135,348,0.26793528
135,80,0.30515388
135,856,0.2883492
135,680,0.21977659
135,729,0.2686113
135,195,0.16656554
135,900,0.24025497
135,774,0.23393777
135,938,0.15892112
135,638,0.3634856
135,650,0.10309339
135,749,0.21882445
135,140,0.19738029
135,579,0.3778324
135,236,0.23139179
135,793,0.28129235
135,626,0.38427374
135,785,0.25488165
135,6,0.22929591
135,340,0.2158578
135,492,0.2398003
135,802,0.24493232
135,847,0.26918906
135,443,0.19128561
135,890,0.22001815
135,630,0.2632342
135,563,0.2797561
135,586,0.2388171
135,698,0.23334888
135,786,0.3328232
135,820,0.3306391
135,309,0.37261724
135,691,0.34217158
135,772,0.2976581
135,849,0.4470172
135,776,0.35424787
135,671,0.14098999
135,342,0.42368627
135,504,0.3783741
135,391,0.25798485
135,92,0.12919061
135,581,0.26032066
135,49,0.24095516
135,557,0.35598552
135,162,0.36810875
135,848,0.23682581
135,288,0.20946373
135,778,0.24418196
135,902,0.53364325
135,963,0.31132466
135,642,0.30410287
135,193,0.29247874
135,354,0.30208918
135,423,0.33624256
135,940,0.28042328
135,89,0.35889226
135,894,-0.067709774
135,606,0.20950821
135,395,0.20193496
135,674,0.28010502
135,53,0.27650064
135,668,0.06308536
135,822,0.20155963
135,450,0.21459734
565,175,0.24753152
565,1,0.3226431
565,95,0.22520919
565,400,0.31483263
565,379,0.38674095
565,156,0.30803582
565,436,0.3388167
565,624,0.29033062
565,621,0.39761838
565,460,0.34445128
565,886,0.460204
565,108,0.25755435
565,591,0.23890257
565,298,0.35275322
565,459,0.508036
565,739,0.14739491
565,704,0.08626866
565,647,0.24149694
565,855,0.3932328
565,143,0.3547211
565,178,0.1237358
565,819,0.35654482
565,571,0.40780652
565,352,0.12938175
565,857,0.41706187
565,330,0.3854429
565,428,0.38027298
565,895,0.4441573
565,927,0.50739914
565,889,0.4381373
565,790,0.2996397
565,685,0.39655793
565,769,0.34315798
565,380,0.2895912
565,526,0.37786394
565,318,0.32888955
565,348,0.49330413
565,80,0.44401795
565,856,0.2891119
565,680,0.2607149
565,729,0.35327613
565,195,0.35784078
565,900,0.44189882
565,774,0.3451509
565,938,0.22273377
565,638,0.34557396
565,650,0.2483294
565,749,0.26948267
565,140,0.23873031
565,579,0.36482
565,236,0.2554258
565,793,0.30970785
565,626,0.3354838
565,785,0.43137282
565,6,0.36055756
565,340,0.28178796
565,492,0.37023026
565,802,0.41205227
565,847,0.2723533
565,443,0.33624667
565,890,0.27455866
565,630,0.40547436
565,563,0.39071995
565,586,0.3699597
565,698,0.41568634
565,786,0.3676666
565,820,0.2548387
565,309,0.24584068
565,691,0.34867337
565,772,0.38977167
565,849,0.28268152
565,776,0.19885626
565,671,0.35679787
565,342,0.38706735
565,504,0.30532026
565,391,0.26115054
565,92,0.32843536
565,581,0.42384124
565,49,0.19363946
565,557,0.4242481
565,162,0.41183263
565,848,0.2711293
565,288,0.34106892
565,778,0.27615508
565,902,0.3352486
565,963,0.46265113
565,642,0.3638583
565,193,0.2859902
565,354,0.43794483
565,423,0.3568925
565,940,0.32122517
565,89,0.48308897
565,894,0.18715283
565,606,0.37930715
565,395,0.21316814
565,674,0.25165066
565,53,0.3841344
565,668,0.18811224
565,822,0.28908363
565,450,0.13342527
470,175,0.34664673
470,1,0.31590724
470,95,0.19784066
470,400,0.22673926
470,379,0.26601958
470,156,0.2034576
470,436,0.23780777
470,624,0.3124394
470,621,0.33218998
470,460,0.36199424
470,886,0.3312203
470,108,0.44924784
470,591,0.38507178
470,298,0.28277695
470,459,0.34783632
470,739,0.107586294
470,704,0.075821124
470,647,0.21018142
470,855,0.2934804
470,143,0.26063085
470,178,0.18796828
470,819,0.32310337
470,571,0.29205242
470,352,0.19499105
470,857,0.36436766
470,330,0.24356754
470,428,0.21259901
470,895,0.296027
470,927,0.30227673
470,889,0.36638275
470,790,0.17007713
470,685,0.35539538
470,769,0.2699753
470,380,0.36850834
470,526,0.3203579
470,318,0.29903054
470,348,0.26104712
470,80,0.28282046
470,856,0.2840095
470,680,0.21578299
470,729,0.25738528
470,195,0.1590268
470,900,0.2428141
470,774,0.22656691
470,938,0.15568683
470,638,0.35222775
470,650,0.1053897
470,749,0.21302003
470,140,0.19302797
470,579,0.36618826
470,236,0.21490486
470,793,0.27939728
470,626,0.37417898
470,785,0.25041553
470,6,0.21790133
470,340,0.20803905
470,492,0.22914901
470,802,0.24184364
470,847,0.271491
470,443,0.18667246
470,890,0.21221474
470,630,0.25540137
470,563,0.28019565
470,586,0.23163322
470,698,0.23013633
470,786,0.32732707
470,820,0.32199538
470,309,0.36412272
470,691,0.3324889
470,772,0.2871313
470,849,0.44524857
470,776,0.35065976
470,671,0.13181697
470,342,0.4184426
470,504,0.37067792
470,391,0.25373918
470,92,0.12802482
470,581,0.25076514
470,49,0.23805083
470,557,0.35226208
470,162,0.35158563
470,848,0.23425546
470,288,0.2015243
470,778,0.24362467
470,902,0.51869607
470,963,0.30490887
470,642,0.30300844
470,193,0.2891833
470,354,0.2945617
470,423,0.32095498
470,940,0.27972823
470,89,0.3482949
470,894,-0.08218118
470,606,0.20305353
470,395,0.20242172
470,674,0.2761175
470,53,0.27145544
470,668,0.06499508
470,822,0.1947009
470,450,0.20689341
775,175,0.3014934
775,1,0.24336925
775,95,0.10892835
775,400,0.17678973
775,379,0.23598468
775,156,0.2292807
775,436,0.19700837
775,624,0.283245
775,621,0.33652505
775,460,0.28416896
775,886,0.3005027
775,108,0.46009657
775,591,0.3798699
775,298,0.21054201
775,459,0.31637484
775,739,0.09148881
775,704,0.027134752
775,647,0.22324991
775,855,0.30611056
775,143,0.23802908
775,178,0.13593042
775,819,0.2599995
775,571,0.25145805
775,352,0.1611524
775,857,0.3756221
775,330,0.209093
775,428,0.20367259
775,895,0.26594967
775,927,0.3368262
775,889,0.35307452
775,790,0.14686367
775,685,0.35155785
775,769,0.27366897
775,380,0.42855316
775,526,0.3009689
775,318,0.32007858
775,348,0.2964123
775,80,0.2296392
775,856,0.25175056
775,680,0.17255595
775,729,0.2370919
775,195,0.19996415
775,900,0.27333334
775,774,0.18041766
775,938,0.15178925
775,638,0.31485903
775,650,0.118731275
775,749,0.16252649
775,140,0.16661045
775,579,0.42155138
775,236,0.20221207
775,793,0.22705553
775,626,0.28722823
775,785,0.238202
775,6,0.18090996
775,340,0.19523537
775,492,0.1911022
775,802,0.25543547
775,847,0.21046753
775,443,0.16770339
775,890,0.13177311
775,630,0.24025021
775,563,0.3492702
775,586,0.30053934
775,698,0.2356137
775,786,0.317883
775,820,0.3519528
775,309,0.30627927
775,691,0.33190247
775,772,0.26069802
775,849,0.46343273
775,776,0.34483975
775,671,0.18721123
775,342,0.33512163
775,504,0.36704168
775,391,0.16663712
775,92,0.14382407
775,581,0.2180116
775,49,0.19030291
775,557,0.35177577
775,162,0.367098
775,848,0.21757671
775,288,0.20037074
775,778,0.30371758
775,902,0.4464898
775,963,0.32095107
775,642,0.30563813
775,193,0.2071567
775,354,0.32055122
775,423,0.23409635
775,940,0.2845819
775,89,0.32843548
775,894,-0.036777664
775,606,0.18968213
775,395,0.116820194
775,674,0.23107703
775,53,0.26031965
775,668,0.053428665
775,822,0.16871256
775,450,0.14511514
3,175,0.3632884
3,1,0.28862855
3,95,0.47944355
3,400,0.44596204
3,379,0.44649655
3,156,0.15719855
3,436,0.47261536
3,624,0.40994963
3,621,0.25979713
3,460,0.35694104
3,886,0.40243724
3,108,0.16546133
3,591,0.32616553
3,298,0.32323158
3,459,0.39188367
3,739,0.2266919
3,704,0.1681337
3,647,0.2599885
3,855,0.42686543
3,143,0.5331192
3,178,0.27372625
3,819,0.26321876
3,571,0.38252813
3,352,0.075166546
3,857,0.48660183
3,330,0.5058608
3,428,0.30839676
3,895,0.56506044
3,927,0.3378479
3,889,0.5938481
3,790,0.2619437
3,685,0.3602532
3,769,0.468022
3,380,0.12649445
3,526,0.3285352
3,318,0.33006278
3,348,0.4091713
3,80,0.5176769
3,856,0.38576007
3,680,0.34658414
3,729,0.5718645
3,195,0.37087134
3,900,0.3054973
3,774,0.24678153
3,938,0.28943512
3,638,0.38757336
3,650,0.15625593
3,749,0.5257251
3,140,0.124320656
3,579,0.48407435
3,236,0.25485042
3,793,0.40812567
3,626,0.47041142
3,785,0.4868435
3,6,0.5815499
3,340,0.36370432
3,492,0.4893891
3,802,0.501457
3,847,0.42914242
3,443,0.33941436
3,890,0.26511964
3,630,0.5719321
3,563,0.37141445
3,586,0.587652
3,698,0.5638593
3,786,0.45723945
3,820,0.31755608
3,309,0.31281796
3,691,0.19194211
3,772,0.41282785
3,849,0.38313398
3,776,0.29727787
3,671,0.31137875
3,342,0.44076565
3,504,0.5052529
3,391,0.29605702
3,92,0.11158936
3,581,0.41421163
3,49,0.20354228
3,557,0.43342888
3,162,0.3665309
3,848,0.285739
3,288,0.20005932
3,778,0.3980559
3,902,0.2270477
3,963,0.5035326
3,642,0.4149223
3,193,0.3970549
3,354,0.45466033
3,423,0.30640224
3,940,0.5530474
3,89,0.31724232
3,894,0.24623218
3,606,0.40019944
3,395,0.2105389
3,674,0.35915375
3,53,0.36563003
3,668,0.2653156
3,822,0.6586543
3,450,0.23858938
8,175,0.3345933
8,1,0.23940405
8,95,0.09764378
8,400,0.17344362
8,379,0.22932996
8,156,0.24116781
8,436,0.18151613
8,624,0.26483068
8,621,0.31377116
8,460,0.27732462
8,886,0.2660215
8,108,0.460997
8,591,0.37423018
8,298,0.20956296
8,459,0.3163541
8,739,0.06526904
8,704,0.030679682
8,647,0.22492242
8,855,0.25507173
8,143,0.1959646
8,178,0.1254428
8,819,0.26127544
8,571,0.25135267
8,352,0.13387784
8,857,0.33930027
8,330,0.1836573
8,428,0.17310551
8,895,0.25278667
8,927,0.3022638
8,889,0.32663608
8,790,0.14845374
8,685,0.34190068
8,769,0.22157621
8,380,0.38786
8,526,0.31165057
8,318,0.25538674
8,348,0.27255952
8,80,0.17704108
8,856,0.22350393
8,680,0.15501052
8,729,0.21838316
8,195,0.14643896
8,900,0.26175106
8,774,0.17303509
8,938,0.14080442
8,638,0.28482527
8,650,0.10054008
8,749,0.1422024
8,140,0.11533287
8,579,0.3867126
8,236,0.16692439
8,793,0.20190647
8,626,0.27836508
8,785,0.23010144
8,6,0.16632296
8,340,0.15243235
8,492,0.14154232
8,802,0.20654908
8,847,0.1981996
8,443,0.13518009
8,890,0.14220765
8,630,0.21686132
8,563,0.2786629
8,586,0.25372165
8,698,0.18830067
8,786,0.2635779
8,820,0.33397794
8,309,0.3454702
8,691,0.3284247
8,772,0.22376895
8,849,0.44991523
8,776,0.3178931
8,671,0.17426273
8,342,0.32572848
8,504,0.33868557
8,391,0.18182904
8,92,0.12922998
8,581,0.19998485
8,49,0.18296681
8,557,0.2944649
8,162,0.32210657
8,848,0.17947513
8,288,0.18466792
8,778,0.26165655
8,902,0.47807285
8,963,0.2776701
8,642,0.2760565
8,193,0.20669612
8,354,0.28129405
8,423,0.25844657
8,940,0.26798484
8,89,0.3337615
8,894,-0.07979648
8,606,0.17173083
8,395,0.107520066
8,674,0.26136303
8,53,0.22945882
8,668,0.052704867
8,822,0.12559667
8,450,0.1591587
4,175,0.34600598
4,1,0.23054387
4,95,0.109933645
4,400,0.17819875
4,379,0.23890823
4,156,0.24855185
4,436,0.17002402
4,624,0.28663063
4,621,0.31340584
4,460,0.28490883
4,886,0.27112183
4,108,0.4410217
4,591,0.37244922
4,298,0.21675272
4,459,0.30074215
4,739,0.062133446
4,704,0.02440852
4,647,0.23073061
4,855,0.25848275
4,143,0.20900585
4,178,0.14190775
4,819,0.25525415
4,571,0.24060065
4,352,0.1239082
4,857,0.33762515
4,330,0.18641338
4,428,0.17438033
4,895,0.2515958
4,927,0.29674104
4,889,0.32501787
4,790,0.15429088
4,685,0.33804962
4,769,0.22654583
4,380,0.37560624
4,526,0.31928515
4,318,0.24203435
4,348,0.26948434
4,80,0.18901566
4,856,0.23078023
4,680,0.14155672
4,729,0.22637919
4,195,0.14006978
4,900,0.2623011
4,774,0.177288
4,938,0.1322225
4,638,0.30068073
4,650,0.108763985
4,749,0.14389507
4,140,0.110231616
4,579,0.4094535
4,236,0.16629931
4,793,0.20690991
4,626,0.2853046
4,785,0.23621704
4,6,0.16355886
4,340,0.16120487
4,492,0.15790384
4,802,0.21207261
4,847,0.18452556
4,443,0.14172754
4,890,0.15097427
4,630,0.22542639
4,563,0.2796331
4,586,0.25938544
4,698,0.19494198
4,786,0.27944544
4,820,0.34177434
4,309,0.3373787
4,691,0.31269944
4,772,0.22586358
4,849,0.43981782
4,776,0.3362998
4,671,0.16789773
4,342,0.33520693
4,504,0.34178954
4,391,0.18419096
4,92,0.11477138
4,581,0.18903552
4,49,0.18617496
4,557,0.31704515
4,162,0.3171487
4,848,0.18410859
4,288,0.18700475
4,778,0.2619806
4,902,0.49224624
4,963,0.29056042
4,642,0.27283052
4,193,0.20882425
4,354,0.28028747
4,423,0.258097
4,940,0.26483428
4,89,0.3426478
4,894,-0.061299574
4,606,0.16671829
4,395,0.1174679
4,674,0.25722563
4,53,0.23447058
4,668,0.062395826
4,822,0.1285167
4,450,0.15042843
263,175,0.15610147
263,1,0.2520407
263,95,0.1513402
263,400,0.21433097
263,379,0.25647643
263,156,0.26924872
263,436,0.33821484
263,624,0.2771108
263,621,0.40603298
263,460,0.33008292
263,886,0.18799232
263,108,0.24965757
263,591,0.06286204
263,298,0.24393326
263,459,0.17709383
263,739,0.029041125
263,704,-0.014003236
263,647,0.13020575
263,855,0.24069384
263,143,0.22649306
263,178,0.19621912
263,819,0.2130575
263,571,0.30787885
263,352,0.19762848
263,857,0.30321932
263,330,0.1786146
263,428,0.2540164
263,895,0.23943557
263,927,0.37113303
263,889,0.20650744
263,790,0.24724397
263,685,0.3303274
263,769,0.3468992
263,380,0.21596295
263,526,0.24335745
263,318,0.18746692
263,348,0.4018343
263,80,0.28558815
263,856,0.19820082
263,680,0.18239726
263,729,0.17507616
263,195,0.09556689
263,900,0.13896434
263,774,0.0963773
263,938,0.14728902
263,638,0.24098738
263,650,0.21685165
263,749,0.21350974
263,140,0.20166811
263,579,0.24236101
263,236,0.24797541
263,793,0.2003813
263,626,0.2723541
263,785,0.23522268
263,6,0.26496497
263,340,0.22900647
263,492,0.21691433
263,802,0.18027571
263,847,0.102742046
263,443,0.18363842
263,890,0.17340896
263,630,0.20771338
263,563,0.44788992
263,586,0.13667837
263,698,0.19708025
263,786,0.27211657
263,820,0.30132887
263,309,0.19916403
263,691,0.24258158
263,772,0.15552787
263,849,0.13824362
263,776,0.28198338
263,671,0.25964445
263,342,0.19551817
263,504,0.10806536
263,391,0.13096654
263,92,0.18826371
263,581,0.34427413
263,49,0.16271806
263,557,0.29396403
263,162,0.2542594
263,848,0.17314936
263,288,0.2172258
263,778,0.2667712
263,902,0.3682326
263,963,0.20880687
263,642,0.21720292
263,193,0.18508355
263,354,0.23608714
263,423,0.21483937
263,940,0.20428133
263,89,0.2997052
263,894,-0.0039034076
263,606,0.09775431
263,395,0.188838
263,674,0.082194276
263,53,0.26679984
263,668,0.28981525
263,822,0.09927979
263,450,0.16615516
895,175,0.27724785
895,1,0.28376436
895,95,0.21620399
895,400,0.50689006
895,379,0.43570504
895,156,0.21852587
895,436,0.3860358
895,624,0.4536262
895,621,0.26855594
895,460,0.43284
895,886,0.37301236
895,108,0.3185717
895,591,0.34819844
895,298,0.28834936
895,459,0.3418989
895,739,0.31520417
895,704,0.2321628
895,647,0.25042108
895,855,0.4148466
895,143,0.366462
895,178,0.34886056
895,819,0.26268035
895,571,0.44571552
895,352,0.22614656
895,857,0.37049106
895,330,0.3501818
895,428,0.22300842
895,895,0.3546068
895,927,0.29273343
895,889,0.33440948
895,790,0.35163474
895,685,0.40543038
895,769,0.40123734
895,380,0.21082816
895,526,0.2420399
895,318,0.4836989
895,348,0.31209862
895,80,0.40170652
895,856,0.32009333
895,680,0.18469346
895,729,0.32610318
895,195,0.39260983
895,900,0.32227248
895,774,0.44175422
895,938,0.3124936
895,638,0.4033413
895,650,0.32647717
895,749,0.2211903
895,140,0.15162134
895,579,0.32219836
895,236,0.23664655
895,793,0.57916474
895,626,0.42007264
895,785,0.32958904
895,6,0.2552852
895,340,0.5515941
895,492,0.30544728
895,802,0.500672
895,847,0.23408562
895,443,0.563416
895,890,0.46869695
895,630,0.4471326
895,563,0.35022753
895,586,0.3235302
895,698,0.43301284
895,786,0.5872122
895,820,0.39520618
895,309,0.34235644
895,691,0.21644235
895,772,0.21473983
895,849,0.37011626
895,776,0.38874197
895,671,0.19701573
895,342,0.37036443
895,504,0.39602345
895,391,0.4456813
895,92,0.1881013
895,581,0.41064402
895,49,0.24404407
895,557,0.6901759
895,162,0.23786879
895,848,0.60847014
895,288,0.25417292
895,778,0.384306
895,902,0.38718915
895,963,0.46433645
895,642,0.49869457
895,193,0.47421372
895,354,0.5220121
895,423,0.27573788
895,940,0.4226501
895,89,0.31362268
895,894,0.086242765
895,606,0.2962487
895,395,0.27664307
895,674,0.285064
895,53,0.41409084
895,668,0.30983877
895,822,0.3402124
895,450,0.36825848
390,175,0.116993695
390,1,0.33907095
390,95,0.2425256
390,400,0.3935904
390,379,0.39892417
390,156,0.12208241
390,436,0.36166567
390,624,0.32717174
390,621,0.1626023
390,460,0.30273142
390,886,0.38872588
390,108,0.21973935
390,591,0.23454176
390,298,0.31881315
390,459,0.5077959
390,739,0.28062636
390,704,0.14978458
390,647,0.5709386
390,855,0.23907232
390,143,0.31595486
390,178,0.26686874
390,819,0.32334125
390,571,0.4583876
390,352,0.19858553
390,857,0.2920397
390,330,0.56066155
390,428,0.34662408
390,895,0.3997553
390,927,0.3125462
390,889,0.35848308
390,790,0.23269041
390,685,0.38066673
390,769,0.34474272
390,380,0.04545471
390,526,0.24389388
390,318,0.3083142
390,348,0.29319903
390,80,0.38211766
390,856,0.24034652
390,680,0.23809811
390,729,0.48735136
390,195,0.5304673
390,900,0.5525179
390,774,0.45573804
390,938,0.25402483
390,638,0.27299863
390,650,0.1407263
390,749,0.23635992
390,140,0.2341239
390,579,0.24817175
390,236,0.21382718
390,793,0.40380704
390,626,0.397811
390,785,0.40281585
390,6,0.28205347
390,340,0.4216255
390,492,0.32454374
390,802,0.38771543
390,847,0.30370364
390,443,0.4974897
390,890,0.27268413
390,630,0.4976802
390,563,0.28900135
390,586,0.42555398
390,698,0.42723843
390,786,0.4445249
390,820,0.16368577
390,309,0.23010924
390,691,0.36016226
390,772,0.17525911
390,849,0.30083454
390,776,0.1489054
390,671,0.24013865
390,342,0.21408734
390,504,0.33358014
390,391,0.29953277
390,92,0.25347418
390,581,0.42245123
390,49,0.17271659
390,557,0.411351
390,162,0.12911972
390,848,0.3219669
390,288,0.26439863
390,778,0.309496
390,902,0.14284387
390,963,0.4345514
390,642,0.44629306
390,193,0.30778924
390,354,0.5104115
390,423,0.28062385
390,940,0.4749642
390,89,0.2863956
390,894,0.16265658
390,606,0.35947442
390,395,0.21745835
390,674,0.24475944
390,53,0.38688195
390,668,0.25178596
390,822,0.33854696
390,450,0.3362913
287,175,0.24384993
287,1,0.3406877
287,95,0.28499395
287,400,0.5053163
287,379,0.49268007
287,156,0.2433939
287,436,0.40993738
287,624,0.4902807
287,621,0.21315482
287,460,0.43534738
287,886,0.39364707
287,108,0.24516788
287,591,0.24464355
287,298,0.34580696
287,459,0.28427565
287,739,0.30441263
287,704,0.26253897
287,647,0.24201126
287,855,0.2838664
287,143,0.34614712
287,178,0.42384437
287,819,0.28241894
287,571,0.4924602
287,352,0.17865147
287,857,0.31927
287,330,0.44192177
287,428,0.26755217
287,895,0.35343313
287,927,0.27778095
287,889,0.29692256
287,790,0.39397848
287,685,0.3356607
287,769,0.37726855
287,380,0.08675475
287,526,0.2614747
287,318,0.3883676
287,348,0.24393149
287,80,0.4328209
287,856,0.36907285
287,680,0.24820325
287,729,0.39420593
287,195,0.39407927
287,900,0.44444728
287,774,0.46742705
287,938,0.36468703
287,638,0.374209
287,650,0.18215314
287,749,0.31355402
287,140,0.13538906
287,579,0.2680139
287,236,0.21298717
287,793,0.4311314
287,626,0.43922916
287,785,0.45353425
287,6,0.26246172
287,340,0.49387625
287,492,0.3658504
287,802,0.4979145
287,847,0.28115782
287,443,0.49571162
287,890,0.39258808
287,630,0.5060669
287,563,0.40658492
287,586,0.27719307
287,698,0.46154174
287,786,0.45590764
287,820,0.38612992
287,309,0.32928908
287,691,0.25878978
287,772,0.2266137
287,849,0.2365828
287,776,0.36301944
287,671,0.17464572
287,342,0.28044644
287,504,0.31727505
287,391,0.36769944
287,92,0.1672245
287,581,0.44156933
287,49,0.16384426
287,557,0.5077773
287,162,0.09111313
287,848,0.4005537
287,288,0.16509295
287,778,0.44928285
287,902,0.22717205
287,963,0.45943847
287,642,0.5350809
287,193,0.46379262
287,354,0.50139135
287,423,0.37075925
287,940,0.39982602
287,89,0.2572078
287,894,0.16226685
287,606,0.3413651
287,395,0.30316722
287,674,0.22317252
287,53,0.39753598
287,668,0.38170367
287,822,0.35243696
287,450,0.31186885
194,175,0.40831384
194,1,0.3947346
194,95,0.33231568
194,400,0.5925106
194,379,0.5884115
194,156,0.22539777
194,436,0.5275888
194,624,0.55337083
194,621,0.32128704
194,460,0.5265242
194,886,0.5090913
194,108,0.28058702
194,591,0.41007382
194,298,0.47644383
194,459,0.46033788
194,739,0.32933915
194,704,0.17723992
194,647,0.30648255
194,855,0.4452663
194,143,0.4649447
194,178,0.3712029
194,819,0.44136605
194,571,0.53523767
194,352,0.2600683
194,857,0.46431223
194,330,0.4335292
194,428,0.3583122
194,895,0.49287343
194,927,0.44495347
194,889,0.44896716
194,790,0.501886
194,685,0.4667508
194,769,0.42407247
194,380,0.22719494
194,526,0.3017717
194,318,0.43117714
194,348,0.38321078
194,80,0.537581
194,856,0.4351323
194,680,0.3245466
194,729,0.4793105
194,195,0.40101513
194,900,0.50076526
194,774,0.49110267
194,938,0.36663216
194,638,0.4182614
194,650,0.27806836
194,749,0.37851727
194,140,0.27991742
194,579,0.5305342
194,236,0.32096505
194,793,0.43489796
194,626,0.49099833
194,785,0.5753973
194,6,0.42500234
194,340,0.4778317
194,492,0.41992548
194,802,0.57405937
194,847,0.3618338
194,443,0.4743141
194,890,0.43585458
194,630,0.5579267
194,563,0.5150697
194,586,0.52392876
194,698,0.55694073
194,786,0.5406725
194,820,0.4685465
194,309,0.43196383
194,691,0.3422905
194,772,0.29202935
194,849,0.4422655
194,776,0.42173257
194,671,0.29454303
194,342,0.44639608
194,504,0.47086447
194,391,0.44048774
194,92,0.32732522
194,581,0.54038835
194,49,0.25632054
194,557,0.55505
194,162,0.34746796
194,848,0.36916634
194,288,0.28481206
194,778,0.50652283
194,902,0.36759907
194,963,0.59163547
194,642,0.5864786
194,193,0.518687
194,354,0.6243236
194,423,0.45321667
194,940,0.4646891
194,89,0.44243354
194,894,0.19587228
194,606,0.39181072
194,395,0.29865932
194,674,0.2827679
194,53,0.4921091
194,668,0.37951916
194,822,0.43903774
194,450,0.42056778
424,175,0.38778415
424,1,0.42240602
424,95,0.28233868
424,400,0.43837696
424,379,0.48111123
424,156,0.12533996
424,436,0.39076555
424,624,0.44646496
424,621,0.2647831
424,460,0.39968222
424,886,0.35922515
424,108,0.27813235
424,591,0.4487542
424,298,0.36674583
424,459,0.43335482
424,739,0.2433956
424,704,0.14416623
424,647,0.40905625
424,855,0.40793574
424,143,0.37537026
424,178,0.33360907
424,819,0.40137762
424,571,0.4677434
424,352,0.224162
424,857,0.3695804
424,330,0.39296016
424,428,0.29735044
424,895,0.44460106
424,927,0.319967
424,889,0.37548572
424,790,0.27929866
424,685,0.3774976
424,769,0.30718267
424,380,0.243628
424,526,0.34282166
424,318,0.34081858
424,348,0.26594427
424,80,0.42957515
424,856,0.31651762
424,680,0.28584698
424,729,0.4089427
424,195,0.37490997
424,900,0.42250192
424,774,0.3640923
424,938,0.2567368
424,638,0.35562629
424,650,0.19203837
424,749,0.21878773
424,140,0.23136723
424,579,0.41866538
424,236,0.22715317
424,793,0.44300693
424,626,0.40697867
424,785,0.4281959
424,6,0.33404988
424,340,0.41902092
424,492,0.36228082
424,802,0.4504032
424,847,0.26601458
424,443,0.4111298
424,890,0.301644
424,630,0.5434136
424,563,0.26348054
424,586,0.41696858
424,698,0.4620968
424,786,0.536633
424,820,0.417867
424,309,0.46572435
424,691,0.3231145
424,772,0.2846474
424,849,0.48857886
424,776,0.32953757
424,671,0.23826793
424,342,0.37576264
424,504,0.437863
424,391,0.29560167
424,92,0.2203218
424,581,0.49742338
424,49,0.34881872
424,557,0.44891265
424,162,0.2980914
424,848,0.31704938
424,288,0.2760554
424,778,0.32942542
424,902,0.39059645
424,963,0.49211678
424,642,0.53272116
